"month","YEAR","day.x","date","julian","mlk_temp_150_avg","mlk_temp_150_max","mlk_temp_150_min","mlk_hum_150_avg","mlk_hum_150_max","mlk_hum_150_min","mlk_temp_0_avg","mlk_temp_20_avg","mlk_temp_40_avg","mlk_temp_80_avg","mlk_temp_0_max","mlk_temp_20_max","mlk_temp_40_max","mlk_temp_80_max","mlk_temp_0_min","mlk_temp_20_min","mlk_temp_40_min","mlk_temp_80_min","mlk_WindSpd_avg","mlk_WindDir_avg","mlk_WindDir_std","mlk_WindSpd_max","mlk_WindSpd_min","mlk_rain_tot_mm","mlk_snow_depth","mlk_total_flux_density_mj_m2","rlk_temp_150_avg","rlk_hum_150_avg","rlk_temp_0_avg","rlk_temp_15_avg","rlk_temp_10_avg","rlk_temp_5_avg","rlk_temp_20_avg","rlk_temp_40_avg","rlk_temp_80_avg","rlk_temp_2p5_avg","rlk_temp_150_max","rlk_hum_150_max","rlk_temp_0_max","rlk_temp_15_max","rlk_temp_10_max","rlk_temp_5_max","rlk_temp_20_max","rlk_temp_40_max","rlk_temp_80_max","rlk_temp_2p5_max","rlk_temp_150_min","rlk_hum_150_min","rlk_temp_0_min","rlk_temp_15_min","rlk_temp_10_min","rlk_temp_5_min","rlk_temp_20_min","rlk_temp_40_min","rlk_temp_80_min","rlk_temp_2p5_min","rlk_Windmsec_S_WVT","rlk_Windmsec_U_WVT","rlk_WindDirec_D1_WVT","rlk_WindDirec_SD1_WVT","rlk_rain_tot_mm","day.y","station_temp","mean.150"
4,2015,24,2015-04-24,114,-10.194,-8.273,-11.695,NA,NA,NA,-3.315,-2.384,-1.603,-1.286,-1.567,-2.318,-1.538,-1.214,-1.69,-2.449,-1.687,-1.364,0,NA,NA,NA,NA,NA,0.345,NA,-10.92,74.9,-3.519,-3.846,-2.855,-2.85,-2.691,-2.668,-3.025,-4.77,-2.489,89.8,-2.438,-3.487,-2.633,-2.62,-2.485,-2.442,-2.781,0.033,-19.31,48.52,-4.621,-4.164,-3.081,-3.063,-2.878,-2.819,-3.139,-8.65,2.546,2.546,0,0.077,0,24,-9.42916666666667,16.7043333333333
4,2015,25,2015-04-25,115,-6.513,-4.676,-8.163,NA,NA,NA,-3.334,-2.415,-1.633,-1.227,-1.442,-2.337,-1.526,-1.131,-1.614,-2.477,-1.73,-1.309,0,NA,NA,NA,NA,NA,0.356,NA,-4.873,76.3,-3.438,-3.812,-3.024,-3.025,-2.847,-2.775,-2.997,-2.682,-0.322,96.1,-2.566,-3.513,-2.909,-2.909,-2.73,-2.661,-2.867,1.037,-11.89,47.85,-4.651,-4.092,-3.106,-3.117,-3.004,-2.951,-3.114,-6.397,1.493,1.493,360,0.072,0,25,-4.875,20.4236666666667
4,2015,26,2015-04-26,116,-3.407,-1.144,-4.835,NA,NA,NA,-3.111,-2.251,-1.714,-1.266,-1.416,-2.138,-1.596,-1.156,-1.615,-2.342,-1.823,-1.354,0,NA,NA,NA,NA,NA,0.362,NA,-1.237,84.8,-1.917,-3.184,-2.952,-2.962,-2.89,-2.855,-2.993,-0.712,5.163,98.4,-0.057,-2.873,-2.759,-2.759,-2.677,-2.642,-2.776,5.091,-7.83,55.39,-3.875,-3.515,-3.087,-3.099,-3.009,-2.978,-3.113,-5.156,1.674,1.674,360,0.063,0,26,-4.5,25.0333333333333
4,2015,27,2015-04-27,117,-2.316,-1.701,-2.86,NA,NA,NA,-2.665,-1.909,-1.695,-1.263,-1.461,-1.851,-1.641,-1.212,-1.558,-1.969,-1.748,-1.311,0,NA,NA,NA,NA,NA,0.373,NA,-1.032,94.4,-1.286,-2.568,-2.761,-2.775,-2.823,-2.859,-3.002,-0.747,0.725,99.2,-0.87,-2.324,-2.645,-2.663,-2.745,-2.786,-2.925,0.506,-2.755,87.8,-2.044,-2.893,-2.937,-2.948,-2.959,-2.959,-3.081,-2.113,0.594,0.594,360,0.063,0,27,-2.80416666666667,30.1623333333333
4,2015,28,2015-04-28,118,-2.847,-2.148,-3.389,NA,NA,NA,-2.168,-1.62,-1.647,-1.284,-1.468,-1.575,-1.597,-1.237,-1.555,-1.659,-1.685,-1.321,0,NA,NA,NA,NA,NA,0.392,NA,-1.163,92,-0.952,-2.124,-2.527,-2.541,-2.666,-2.751,-2.956,0.012,2.158,98.6,-0.002,-1.857,-2.317,-2.345,-2.493,-2.58,-2.806,3.924,-2.754,77.4,-1.799,-2.328,-2.684,-2.693,-2.797,-2.872,-3.052,-1.955,1.776,1.776,360,0.069,0,28,-4.72916666666667,28.6507777777778
4,2015,29,2015-04-29,119,-4.067,-2.876,-4.943,NA,NA,NA,-1.766,-1.349,-1.548,-1.26,-1.429,-1.284,-1.484,-1.204,-1.553,-1.414,-1.618,-1.325,0,NA,NA,NA,NA,NA,0.368,NA,-1.004,87.8,-0.529,-1.834,-2.361,-2.373,-2.534,-2.649,-2.902,0.118,4.031,98.6,1.145,-1.509,-2.163,-2.181,-2.353,-2.466,-2.726,5.12,-3.284,65.8,-1.718,-2.068,-2.516,-2.524,-2.667,-2.776,-3.015,-2.703,0.871,0.871,360,0.068,0,29,-3.4375,26.673
4,2015,30,2015-04-30,120,-0.344,0.798,-1.389,NA,NA,NA,-1.49,-1.029,-1.377,-1.168,-1.301,-0.94,-1.296,-1.095,-1.436,-1.117,-1.446,-1.224,0,NA,NA,NA,NA,NA,0.355,NA,3.906,75.3,0.722,-1.395,-1.989,-2.008,-2.228,-2.44,-2.788,2.732,9.99,93.4,3.235,-0.697,-1.57,-1.622,-1.968,-2.262,-2.63,10.3,-3.47,56.35,-1.882,-2.035,-2.359,-2.383,-2.568,-2.716,-2.99,-2.842,2.749,2.749,0.008,0.086,0,30,2.5125,26.0601111111111
5,2015,1,2015-05-01,121,5.745,8.249,3.739,NA,NA,NA,-0.473,-0.198,-1.112,-1.054,-1.064,-0.06,-0.967,-0.921,-1.278,-0.29,-1.198,-1.131,0,NA,NA,NA,NA,NA,0.323,NA,9.03,73.5,3.081,0.523,-1.019,-1.041,-1.592,-2.048,-2.702,5.634,16.82,98.5,8.02,11.27,0.179,0.118,-1.277,-1.817,-2.551,16.72,1.338,37.56,-0.556,-4.769,-1.584,-1.62,-1.986,-2.35,-2.841,-0.818,0.814,0.814,360,0.09,0,1,5.7625,28.2756666666667
5,2015,2,2015-05-02,122,2.934,6.023,0.177,NA,NA,NA,-0.171,-0.119,-0.816,-0.985,-0.788,0.013,-0.676,-0.867,-1.054,-0.204,-0.936,-1.09,0,NA,NA,NA,NA,NA,0.269,NA,6.088,73.1,2.957,3.903,0.926,0.424,-1.084,-1.681,-2.584,4.385,17.95,98.5,10.28,18.09,5.755,4.497,-0.807,-1.447,-2.391,17.29,-1.43,38.31,-1.023,-7.06,-1.904,-1.805,-1.363,-1.99,-2.821,-1.363,2.184,2.184,0.011,0.072,0,2,0.272916666666667,26.8502222222222
5,2015,3,2015-05-03,123,-3.213,-2.016,-4.03,NA,NA,NA,-0.228,-0.201,-0.659,-0.723,-0.285,-0.149,-0.594,-0.662,-0.434,-0.246,-0.72,-0.781,0,NA,NA,NA,NA,NA,0.228,NA,-2.616,87.5,-0.477,-1.447,0.105,0.02,-0.838,-1.486,-2.492,-0.325,-0.273,98.3,0.612,3.994,2.357,1.116,-0.737,-1.349,-2.371,1.837,-3.867,74.5,-1.43,-8.18,-0.95,-0.369,-0.942,-1.624,-2.593,-1.692,3.672,3.672,0.001,0.067,0,3,-4.275,27.1427777777778
5,2015,4,2015-05-04,124,-3.745,-2.538,-4.744,NA,NA,NA,-0.219,-0.19,-0.539,-0.621,-0.167,-0.127,-0.47,-0.56,-0.279,-0.249,-0.604,-0.677,0,NA,NA,NA,NA,NA,0.223,NA,-1.443,74,-0.312,-0.307,0.558,0.177,-0.817,-1.351,-2.36,0.036,1.539,94.2,1.39,8.59,4.38,1.598,-0.733,-1.229,-2.225,3.755,-4.429,51.89,-2.133,-7.33,-1.153,-0.444,-0.932,-1.49,-2.514,-2.143,3.405,3.405,360,0.063,0,4,-4.95833333333333,22.7477777777778
5,2015,5,2015-05-05,125,-4.721,-3.022,-6.12,NA,NA,NA,-0.251,-0.199,-0.514,-0.597,-0.184,-0.133,-0.43,-0.523,-0.306,-0.259,-0.59,-0.664,0,NA,NA,NA,NA,NA,0.217,NA,-1.93,66.84,-0.424,0.329,1.052,0.306,-0.954,-1.332,-2.257,0.909,2.87,89.5,3.125,14.06,7.11,4.203,-0.775,-1.166,-2.031,9.48,-6.719,46.02,-3.194,-10.49,-2.134,-2.048,-1.136,-1.531,-2.461,-3.175,2.278,2.278,360,0.084,0,5,-7.075,20.302
5,2015,6,2015-05-06,126,-6.442,-5.124,-7.543,NA,NA,NA,-0.586,-0.197,-0.468,-0.551,-0.174,-0.117,-0.379,-0.475,-0.308,-0.255,-0.54,-0.617,0,NA,NA,NA,NA,NA,0.213,NA,-5.344,77.4,-1.727,-3.582,-0.598,-0.564,-0.976,-1.37,-2.22,-1.151,-1.514,92.8,1.219,6.869,2.817,0.64,-0.822,-1.243,-2.1,4.085,-8.96,50.96,-4.113,-11.62,-2.662,-2.004,-1.104,-1.489,-2.353,-4.196,1.395,1.395,360,0.079,0,6,-7.5375,20.6925555555556
5,2015,7,2015-05-07,127,-5.282,-4.877,-5.636,NA,NA,NA,-0.804,-0.211,-0.43,-0.506,-0.195,-0.174,-0.389,-0.468,-0.26,-0.248,-0.465,-0.536,0,NA,NA,NA,NA,NA,0.221,NA,-5.091,93.1,-1.392,-2.604,-1.453,-1.361,-1.157,-1.379,-2.172,-1.558,-4.247,95.6,-0.672,-1.42,-1.264,-1.212,-0.924,-1.301,-2.123,-0.748,-5.766,89.5,-3.021,-5.239,-2.201,-1.923,-1.314,-1.465,-2.222,-3.491,5.113,5.113,0.002,0.088,0,7,-5.65416666666667,27.4778888888889
5,2015,8,2015-05-08,128,-4.65,-3.68,-5.651,NA,NA,NA,-0.907,-0.225,-0.412,-0.48,-0.163,-0.169,-0.344,-0.417,-0.269,-0.269,-0.461,-0.528,0,NA,NA,NA,NA,NA,0.265,NA,-4.007,85.6,-0.984,-1.872,-1.367,-1.332,-1.291,-1.386,-2.046,-1.252,-1.344,95,-0.56,-1.537,-1.153,-1.127,-1.124,-1.201,-1.845,0.011,-6.007,70.1,-1.393,-2.142,-1.521,-1.495,-1.474,-1.549,-2.16,-2.308,1.656,1.656,360,0.056,0,8,-6.1375,25.0401111111111
5,2015,9,2015-05-09,129,-5.674,-2.705,-8.199,NA,NA,NA,-0.895,-0.217,-0.416,-0.485,-0.149,-0.135,-0.31,-0.389,-0.312,-0.279,-0.504,-0.566,0,NA,NA,NA,NA,NA,0.244,NA,-3.672,69.85,-1.195,-1.846,-1.465,-1.441,-1.434,-1.498,-2.049,-0.289,7.51,96.9,-0.446,-1.633,-1.251,-1.218,-1.254,-1.313,-1.861,7.83,-12.46,32.17,-2.268,-2.253,-1.596,-1.579,-1.658,-1.697,-2.215,-5.634,1.374,1.374,360,0.055,0,9,-7.84166666666667,19.3022222222222
5,2015,10,2015-05-10,130,-4.256,-1.21,-6.453,NA,NA,NA,-1.169,-0.252,-0.371,-0.434,-0.098,-0.175,-0.26,-0.325,-0.285,-0.33,-0.462,-0.52,0,NA,NA,NA,NA,NA,0.24,NA,-2.645,64.73,-1.551,-2.442,-1.666,-1.631,-1.523,-1.544,-2.01,0.487,4.483,99.1,0.939,-1.68,-1.465,-1.439,-1.379,-1.361,-1.786,9.47,-11.11,33.49,-3.682,-3.204,-1.842,-1.811,-1.783,-1.774,-2.197,-5.528,1.006,1.006,360,0.065,0,10,-4.51666666666667,19.5698888888889
5,2015,11,2015-05-11,131,2.166,5.476,-0.609,NA,NA,NA,-0.697,-0.053,-0.268,-0.33,0.01,0.053,-0.175,-0.233,-0.2,-0.167,-0.395,-0.438,0,NA,NA,NA,NA,NA,0.239,NA,3.753,54.84,0.307,-1.847,-1.607,-1.603,-1.563,-1.579,-1.971,3.46,14.79,93.9,4.737,-0.666,-1.149,-1.185,-1.392,-1.41,-1.79,13.99,-8.02,18.75,-3.302,-2.674,-1.869,-1.853,-1.781,-1.772,-2.189,-3.293,2.325,2.325,0.005,0.06,0,11,1.80625,20.5606666666667
5,2015,12,2015-05-12,132,-0.563,1.113,-1.639,NA,NA,NA,-0.156,-0.065,-0.329,-0.379,-0.11,0.076,-0.247,-0.3,-0.246,-0.145,-0.401,-0.443,0,NA,NA,NA,NA,NA,0.205,NA,0.436,85.1,0.963,-0.476,-1.024,-1.066,-1.276,-1.486,-1.957,3.186,5.823,99.2,4.276,0.135,-0.616,-0.65,-0.97,-1.225,-1.758,12.03,-4.481,61.6,-1.387,-0.963,-1.413,-1.446,-1.618,-1.714,-2.15,-1.89,1.523,1.523,360,0.079,0,12,-1.79166666666667,27.3987777777778
5,2015,13,2015-05-13,133,6.95,10.181,4.548,NA,NA,NA,-0.021,0.093,-0.218,-0.273,0.053,0.372,-0.107,-0.164,-0.134,-0.053,-0.305,-0.354,0,NA,NA,NA,NA,NA,0.191,NA,6.926,63.5,2.912,-0.696,-0.821,-0.861,-1.02,-1.286,-1.906,5.504,16.8,98.6,8.13,0.354,-0.438,-0.509,-0.85,-1.084,-1.724,17.89,-5.48,32.39,-1.538,-2.542,-1.216,-1.19,-1.274,-1.552,-2.116,-2.382,1.529,1.529,0,0.079,0,13,8.45833333333333,26.0461111111111
5,2015,14,2015-05-14,134,2.153,4.252,0.389,NA,NA,NA,-0.083,0.513,-0.257,-0.264,-0.035,1.153,-0.18,-0.196,-0.19,0.174,-0.336,-0.34,0,NA,NA,NA,NA,NA,0.121,NA,3.19,79.9,2.06,2.073,0.376,0.098,-0.766,-1.148,-1.856,4.216,6.868,96.9,6.342,12.05,3.659,2.477,-0.547,-0.956,-1.692,15.77,-0.515,66.5,-0.481,-1.094,-0.632,-0.681,-0.987,-1.316,-1.979,-0.677,1.197,1.197,360,0.088,0,14,1.02916666666667,28.8485555555556
5,2015,15,2015-05-15,135,6.526,9.425,4.024,NA,NA,NA,0.053,3.818,-0.147,-0.099,0.101,6.59,-0.016,0.02,-0.102,1.989,-0.234,-0.177,0,NA,NA,NA,NA,NA,0.094,NA,9.33,67.44,5.144,9.49,4.52,3.421,-0.525,-0.988,-1.774,8.07,22.18,99.6,12.34,24.05,11.34,9.57,-0.368,-0.835,-1.623,20.83,-2.044,27.6,-0.605,-1.983,-0.43,-0.215,-0.714,-1.164,-1.919,-0.727,1.22,1.22,0.023,0.088,0,15,9.52083333333333,27.1201111111111
5,2015,16,2015-05-16,136,-2.496,-1.094,-3.702,NA,NA,NA,-0.144,0.08,-0.226,-0.201,-0.157,1.485,-0.173,-0.153,-0.273,-1,-0.3,-0.262,0,NA,NA,NA,NA,NA,0.031,NA,0.002,82.6,1.135,2.074,2.094,1.623,-0.449,-0.912,-1.74,2.614,9.19,94.1,4.876,11.88,9.52,6.491,-0.31,-0.785,-1.608,11.59,-8.16,58.38,-1.177,-3.91,-0.555,-0.331,-0.566,-1.033,-1.847,-0.723,2.557,2.557,0,0.079,0,16,-5.28333333333333,25.4244444444444
5,2015,17,2015-05-17,137,-4.549,-2.821,-5.77,NA,NA,NA,-0.56,-1.194,-0.222,-0.207,-0.138,0.885,-0.141,-0.127,-0.28,-2.474,-0.292,-0.273,0,NA,NA,NA,NA,NA,0.026,NA,-4.458,73.9,-0.644,-0.934,0.466,0.519,-0.398,-0.831,-1.676,-0.208,0.635,96.5,1.629,8.04,5.808,4.267,-0.214,-0.644,-1.491,4.447,-8.35,55.52,-3.298,-12.36,-1.846,-0.712,-0.542,-0.957,-1.815,-3.434,2.22,2.22,0.001,0.068,0,17,-4.47083333333333,22.2896666666667
5,2015,18,2015-05-18,138,3.042,6.207,0.614,NA,NA,NA,-0.459,3.971,-0.099,-0.092,0.052,8.016,0.032,0.026,-0.167,0.949,-0.192,-0.182,0,NA,NA,NA,NA,NA,0.043,NA,2.35,60.78,2.123,4.926,4.141,2.714,-0.318,-0.73,-1.576,3.638,12.95,98.5,8.13,22.18,13.44,11.08,-0.065,-0.479,-1.318,14.45,-8.53,22.58,-3.633,-13.15,-2.423,-1.321,-0.516,-0.935,-1.784,-3.889,1.076,1.076,360,0.072,0,18,6.64583333333333,22.0547777777778
5,2015,19,2015-05-19,139,2.024,3.448,0.959,NA,NA,NA,0.698,2.34,-0.126,-0.114,-0.035,5.163,-0.04,-0.039,-0.175,0.805,-0.204,-0.184,0,NA,NA,NA,NA,NA,NA,NA,3.272,71.3,2.25,4.64,3.95,2.833,-0.288,-0.688,-1.526,3.646,10.68,90.5,8.15,16.81,13.09,9.07,-0.082,-0.509,-1.336,11.51,-0.9,44.45,-0.426,-1.994,-0.572,-0.219,-0.463,-0.861,-1.71,-0.681,1.666,1.666,360,0.093,0,19,0.466666666666667,25.0814444444444
5,2015,20,2015-05-20,140,0.422,1.837,-0.734,NA,NA,NA,0.702,2.248,-0.175,-0.162,-0.088,4.758,-0.099,-0.087,-0.209,0.092,-0.225,-0.211,0,NA,NA,NA,NA,NA,NA,NA,1.346,69.23,1.557,3.986,3.914,3.011,-0.271,-0.658,-1.482,3.983,6.401,94.6,5.581,16.49,15.46,11.32,-0.027,-0.441,-1.254,14.62,-2.182,34.84,-1.07,-5.848,-1.254,-0.388,-0.47,-0.855,-1.665,-1.687,1.885,1.885,360,0.074,0,20,-0.408333333333333,22.8622222222222
5,2015,21,2015-05-21,141,1.014,2.712,-0.288,NA,NA,NA,1.482,5.357,-0.152,-0.138,-0.025,9.928,-0.046,-0.032,-0.197,2.307,-0.22,-0.209,0,NA,NA,NA,NA,NA,NA,NA,1.721,66.35,2.923,5.746,4.946,3.689,-0.258,-0.638,-1.459,5.199,9.13,90.2,10.98,22.4,17.13,14.15,-0.002,-0.418,-1.231,19.27,-3.229,34.42,-1.309,-6.518,-1.37,-0.739,-0.469,-0.843,-1.677,-1.977,1.085,1.085,0.003,0.088,0,21,2.50416666666667,22.4477777777778
5,2015,22,2015-05-22,142,3.763,6.994,1.695,NA,NA,NA,3.996,5.491,-0.106,-0.098,0.024,10.013,0.011,0.002,-0.19,1.867,-0.24,-0.222,0,NA,NA,NA,NA,NA,0.056,NA,6.276,67.51,4.145,7.89,6.48,4.769,-0.221,-0.598,-1.408,6.431,17.89,94.7,14.29,31.89,22.62,16.11,-0.02,-0.427,-1.246,25.91,-0.804,31.04,-0.563,-2.212,-0.754,-0.317,-0.425,-0.782,-1.587,-1.038,1.424,1.424,360,0.069,0,22,2.54791666666667,25.4515555555556
5,2015,23,2015-05-23,143,5.515,7.375,3.737,NA,NA,NA,6.234,8.945,-0.074,-0.071,0.041,13.176,0.008,0.005,-0.13,5.305,-0.161,-0.153,0,NA,NA,NA,NA,NA,0.222,NA,4.539,64.74,3.974,8.5,7.17,5.411,-0.18,-0.564,-1.362,6.256,10.06,96.4,9.45,23.6,19.68,14.94,0.051,-0.39,-1.193,18.59,-1.322,36.57,-0.567,-3.578,-0.748,-0.187,-0.368,-0.706,-1.503,-0.852,1.803,1.803,360,0.074,0,23,5.45833333333333,25.2904444444444
5,2015,24,2015-05-24,144,2.814,4.709,0.975,NA,NA,NA,3.126,4.572,-0.134,-0.115,-0.018,8.922,-0.043,-0.027,-0.178,0.907,-0.22,-0.188,0,NA,NA,NA,NA,NA,0.435,NA,5.499,69.3,4.14,8.35,7.14,5.635,-0.1,-0.485,-1.276,7.24,9.23,94.6,8.92,20.83,18.86,14.63,0.118,-0.318,-1.1,18.55,-2.574,48.41,-1.544,-5.327,-1.195,-0.312,-0.373,-0.727,-1.516,-1.9,1.549,1.549,360,0.079,0,24,0.5375,25.8847777777778
5,2015,25,2015-05-25,145,0.441,3.43,-1.852,NA,NA,NA,0.652,4.578,-0.144,-0.136,-0.028,11.062,-0.046,-0.045,-0.226,-0.865,-0.261,-0.238,0,NA,NA,NA,NA,NA,0.508,NA,1.633,78.6,1.763,1.928,3.125,2.204,-0.212,-0.558,-1.34,2.652,11.19,99.4,9.26,23.57,17.67,9.86,0.065,-0.31,-1.093,16.52,-5.055,31.75,-2.638,-11.02,-1.933,-0.804,-0.386,-0.726,-1.508,-3.13,1.599,1.599,0.003,0.066,0,25,0.220833333333333,24.393
5,2015,26,2015-05-26,146,-1.358,0.453,-2.473,NA,NA,NA,-0.724,2.449,-0.176,-0.161,-0.047,7.008,-0.06,-0.047,-0.236,-0.93,-0.26,-0.237,0,NA,NA,NA,NA,NA,0.156,NA,-2.443,82.3,0.005,-0.286,-0.038,-0.019,-0.224,-0.537,-1.309,0.003,1.231,97.8,0.718,0.64,0.158,0.183,-0.05,-0.369,-1.13,0.275,-5.537,63.64,-1.016,-2.473,-0.219,-0.21,-0.365,-0.676,-1.459,-0.23,1.12,1.12,0.002,0.068,0,26,-0.858333333333333,25.957
5,2015,27,2015-05-27,147,-0.067,1.401,-1.076,NA,NA,NA,0.56,3.346,-0.163,-0.154,-0.07,8.164,-0.073,-0.07,-0.212,0.562,-0.227,-0.212,0,NA,NA,NA,NA,NA,0.219,NA,-0.554,77.3,-0.026,-0.429,0.149,0.271,-0.183,-0.483,-1.245,-0.162,4.882,95,3.014,9.92,3.477,2.872,0.052,-0.268,-1.02,1.307,-5.671,48.36,-1.749,-4.918,-0.594,-0.236,-0.344,-0.647,-1.416,-1.208,2.013,2.013,360,0.074,0,27,-0.358333333333333,24.3972222222222
5,2015,28,2015-05-28,148,-0.685,0.181,-1.514,NA,NA,NA,-0.109,2.805,-0.172,-0.163,-0.104,5.379,-0.102,-0.098,-0.216,0.346,-0.223,-0.211,0,NA,NA,NA,NA,NA,NA,NA,-1.062,78.3,-0.069,-0.225,0.535,0.329,-0.215,-0.508,-1.256,-0.248,0.639,90.9,1.297,3.744,3.145,1.784,-0.138,-0.423,-1.176,2.119,-2.228,63.41,-0.856,-2.983,-0.671,-0.322,-0.284,-0.579,-1.332,-1.609,1.228,1.228,360,0.074,0,28,-1.25,25.3267777777778
5,2015,29,2015-05-29,149,-1.794,-1.021,-2.454,NA,NA,NA,-1.141,1.181,-0.201,-0.194,-0.158,3.932,-0.151,-0.147,-0.248,-1.095,-0.253,-0.242,0,NA,NA,NA,NA,NA,NA,NA,-1.885,85.8,-0.343,-1.026,-0.217,-0.128,-0.22,-0.499,-1.236,-0.334,-0.082,95.5,0.393,2.105,0.12,0.039,-0.114,-0.387,-1.136,0.279,-3.477,70.4,-1.2,-3.411,-0.735,-0.28,-0.29,-0.563,-1.299,-1.358,1.866,1.866,0,0.079,0,29,-1.82083333333333,26.7763333333333
5,2015,30,2015-05-30,150,5.913,8.728,3.749,NA,NA,NA,6.812,10.745,-0.058,-0.056,0.075,16.964,0.044,0.044,-0.108,5.892,-0.161,-0.145,0,NA,NA,NA,NA,NA,0.248,NA,4.089,64.24,1.458,5.175,3.915,2.912,-0.129,-0.417,-1.142,3.244,9.33,89.1,3.843,16.56,12.67,9.92,0.07,-0.232,-0.958,10.33,-2.851,39.9,-0.619,-4.25,-0.437,-0.2,-0.29,-0.557,-1.286,-1.242,1.298,1.298,360,0.078,0,30,8.20833333333333,24.6886666666667
5,2015,31,2015-05-31,151,13.928,17.354,10.977,NA,NA,NA,14.431,17.395,-0.048,-0.04,0.115,24.624,0.07,0.066,-0.087,12.028,-0.166,-0.15,0,NA,NA,NA,NA,NA,0.252,NA,10.85,55.19,5.703,11.39,8.56,6.726,-0.049,-0.374,-1.087,9.09,16.75,85.4,10.67,22.89,19.05,14.68,0.087,-0.261,-0.966,20.7,1.588,36.14,-0.113,-1.044,-0.895,-0.532,-0.241,-0.518,-1.238,-0.678,2.182,2.182,360,0.079,0,31,16.1916666666667,27.5752222222222
6,2015,1,2015-06-01,152,10.765,13.237,7.881,NA,NA,NA,11.166,12.959,-0.016,-0.013,0.121,19.779,0.102,0.088,-0.091,7.113,-0.175,-0.151,0,NA,NA,NA,NA,NA,0.597,NA,12.42,61.29,6.599,11.43,8.4,6.779,-0.06,-0.399,-1.101,8.94,23.37,87.2,13.4,25.66,20.14,14.29,0.053,-0.292,-1,21.15,4.5,27.27,1.149,1.656,0.527,0.653,-0.245,-0.634,-1.351,1.268,1.219,1.219,360,0.088,0,1,12.9083333333333,27.5481111111111
6,2015,2,2015-06-02,153,6.665,8.249,5.567,NA,NA,NA,7.315,8.022,-0.038,-0.035,0.089,12.129,0.072,0.062,-0.09,5.596,-0.126,-0.116,0,NA,NA,NA,NA,NA,0.913,NA,6.514,74.1,3.837,7.12,5.559,4.423,-0.037,-0.361,-1.052,5.392,9.85,95.9,5.631,14.1,11.03,7.75,0.065,-0.263,-0.954,9.85,3.395,56.69,1.937,2.778,1.952,1.663,-0.145,-0.473,-1.182,2.185,4.45,4.45,360,0.105,0,2,4.02916666666667,29.6588888888889
6,2015,3,2015-06-03,154,3.246,4.041,2.527,NA,NA,NA,3.566,3.964,-0.081,-0.078,-0.027,5.225,-0.039,-0.039,-0.112,2.814,-0.125,-0.12,0,NA,NA,NA,NA,NA,0.562,NA,4.063,85.3,2.876,5.147,4.448,3.573,-0.045,-0.351,-1.036,4.142,6.318,94.1,5.004,9.77,8.64,6.494,0.077,-0.252,-0.943,7.66,2.301,75.5,1.475,2.196,1.568,1.327,-0.153,-0.446,-1.138,1.793,2.397,2.397,360,0.077,0,3,2.63333333333333,30.8217777777778
6,2015,4,2015-06-04,155,4.454,6.341,2.776,NA,NA,NA,5.283,7.666,-0.075,-0.064,0.043,13.535,0.023,0.035,-0.116,3.718,-0.152,-0.135,0,NA,NA,NA,NA,NA,0.948,NA,5.424,76.4,4.698,8.94,7.74,6.379,0.041,-0.313,-0.989,7.65,11.92,94.7,10.66,26.15,20.74,16.75,0.275,-0.157,-0.822,21.9,0.915,45.63,0.322,-0.663,0.227,0.762,-0.139,-0.488,-1.154,0.149,0.895,0.895,360,0.074,0,4,2.93333333333333,27.6177777777778
6,2015,5,2015-06-05,156,9.543,13.097,6.603,NA,NA,NA,10.223,11.341,0.005,-0.018,0.188,17.222,0.195,0.156,-0.091,6.572,-0.133,-0.143,0,NA,NA,NA,NA,NA,0.244,NA,12.24,58.97,7.49,13.41,10.08,7.98,0.064,-0.349,-1.017,10.41,22.35,98.1,14.34,31.73,22.22,17.09,0.249,-0.165,-0.843,24.22,-0.37,30.16,-0.655,-1.967,-1.135,-0.564,-0.19,-0.478,-1.151,-0.985,1.756,1.756,360,0.088,0,5,15.9916666666667,27.8547777777778
6,2015,6,2015-06-06,157,17.987,21.44,14.583,NA,NA,NA,18.495,21.575,0.34,-0.044,0.151,28.82,0.516,0.086,-0.144,15.341,0.096,-0.238,0,NA,NA,NA,NA,NA,0.554,NA,18.09,50.27,12.05,20.05,15.51,12.6,0.324,-0.382,-1.042,15.95,28.58,80.5,19.44,37.83,29.4,23.05,0.777,-0.217,-0.873,30.59,7.78,21.48,4.238,5.18,3.656,3.452,0.026,-0.55,-1.205,4.341,1.17,1.17,360,0.085,0,6,16.1458333333333,28.9677777777778
6,2015,7,2015-06-07,158,9.517,12.397,6.93,NA,NA,NA,10.413,15.662,0.916,-0.016,0.154,22.046,1.094,0.123,-0.093,10.862,0.763,-0.133,0,NA,NA,NA,NA,NA,0.552,NA,17.29,69.99,12.68,18.62,15.73,13.19,0.711,-0.369,-1.023,15.36,29.82,96.1,23.44,39.87,30.22,25.12,1.095,-0.246,-0.897,33.82,8.65,24.3,5.576,6.28,5.392,5.191,0.311,-0.652,-1.299,5.725,0.621,0.621,360,0.056,0,7,9.24583333333334,30.5548888888889
